plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_regi_a,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
17006,PLANTA TRATADORA DE AGUAS RESIDUALES SANTA INES,1,2015,2667,4,20,1,32,284085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Terciario,No Aplica,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES 19 DE FEBRERO 1,1,289,1358,4,5,2,32,20156,0,NA,NA,NA,NA,NA,NA,NA,NA,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,Terciario,No Aplica,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES ARBOLEDAS,2,NA,NA,0,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Robo de maquinaria/equipo,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17007,PLANTA DE TRATAMIENTO LOMA DORADA,1,NA,NA,4,4.5,3,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,RAFA/ UASB,No Aplica,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,LAZARO CARDENAS,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,LOMAS DE CORTES,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,LOMAS DE AHUATLAN,1,19613.33,51699.96,4,22,3,12,1443456.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,SACATIERRA,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,ARBOLEADA CHIPITLAN,1,6414.75,26386.25,4,5,3,12,1443456.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,BUENA VISTA DEL MONTE,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17008,PLANTA DE TRATAMIENTO EL RASTRO,1,NA,NA,4,1,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PLANTA EL ENCANTO,1,27122,75525,4,40,3,12,312000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,NUSTAR,1,3067,9068,4,5,1,15,156000,0,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Discos biologicos rotatorios,No Aplica,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,LOMAS DE SAN FRANCISCO,2,NA,NA,0,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Otro,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TEZOYUCA,2,NA,NA,0,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Daños por desastres naturales,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PLANTA DE TRATAMIENTO LA CAMPINA,1,9913,26210.67,4,20,1,32,156000,0,NA,NA,NA,NA,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Terciario,No Aplica,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PASEOS DEL RIO,2,NA,NA,0,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Daños por desastres naturales,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PLANTA DE TRATAMIENTO LA ALAMEDA,1,10128,31497,4,14,1,32,100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Terciario,No Aplica,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,LOMAS DE TRUJILLO,2,NA,NA,0,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Robo de maquinaria/equipo,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,PLANTA DE TRATAMIENTO CANAVERAL,2,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No recibe agua para tratar,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17009,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN BARTOLO - TRES MARIAS,2,NA,NA,0,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En construccion,911,24515,2831,12870,Semiurbanos,Morelos,Huitzilac,17,9,262,0.747,ALTO,13.8,2415.2,0.898,0.62,0.748
17010,PLANTA DE TRATAMIENTO DE AMAYUCA,2,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En obra por mejora/ampliacion,912,18402,2220,13716,Semiurbanos,Morelos,Jantetelco,17,10,574,0.708,ALTO,20.2,2138.9,0.843,0.576,0.73
17010,PLANTA TRATADORA DE AGUAS RESIDUALES AMUYUCA 2,2,NA,NA,0,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,En construccion,912,18402,2220,13716,Semiurbanos,Morelos,Jantetelco,17,10,574,0.708,ALTO,20.2,2138.9,0.843,0.576,0.73
17011,PLANTA TRATADORA DE AGUAS RESIDUALES LAS MORAS II,1,650,2822.24,4,18.5,3,12,33866.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,PLANTA TRATADORA DE AGUAS RESIDUALES EL PARAJE,1,6224,21103.97,4,13,3,17,253247.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Reactor Biologico de Membranas,No Aplica,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,PLANTA TRATADORA DE AGUAS RESIDUALES LA GACHUPINA,1,17150,50036.92,4,200,3,12,600443.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,PLANTA TRATADORA DE AGUAS RESIDUALES RINCONADA PALMIRA,1,8559,22450.37,4,3.5,3,12,269404.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17012,TLATENCHI LA REGIONAL,1,28500,95000,2,75,3,32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No se reutiliza,Terciario,No Aplica,914,57682,9034,47337,Urbanos,Morelos,Jojutla,17,12,109,0.779,ALTO,9.6,3008.7,0.933,0.648,0.781
17012,PLANTA DE TRATAMIENTO GUADALUPE,1,NA,17000,5,1,3,29,192000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Intermunicipal,Si,No se reutiliza,Desinfeccion con Cloro,No Aplica,914,57682,9034,47337,Urbanos,Morelos,Jojutla,17,12,109,0.779,ALTO,9.6,3008.7,0.933,0.648,0.781
17012,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE TEQUESQUITENGO,1,3500,NA,2,1,1,16,NA,0,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,Se reutiliza el 100%,Filtro sumergido aerobio,No Aplica,914,57682,9034,47337,Urbanos,Morelos,Jojutla,17,12,109,0.779,ALTO,9.6,3008.7,0.933,0.648,0.781
17013,HUMEDAL TLAYCA,1,NA,NA,1,NA,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No Aplica,Humedal,No Aplica,915,16694,2300,15401,Semiurbanos,Morelos,Jonacatepec de Leandro Valle,17,13,569,0.708,ALTO,22.4,2250.6,0.825,0.585,0.738
17013,HUMEDAL SAN GABRIEL AMACUITLAPILCO,1,NA,NA,1,NA,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No Aplica,Humedal,No Aplica,915,16694,2300,15401,Semiurbanos,Morelos,Jonacatepec de Leandro Valle,17,13,569,0.708,ALTO,22.4,2250.6,0.825,0.585,0.738
17013,HUMEDAL TETELILLA,1,NA,NA,1,NA,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No Aplica,Humedal,No Aplica,915,16694,2300,15401,Semiurbanos,Morelos,Jonacatepec de Leandro Valle,17,13,569,0.708,ALTO,22.4,2250.6,0.825,0.585,0.738
17013,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES JONACATEPEC EL JAGUEY,1,9619,24179,15,750000,2,32,350000,0,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privado,Si,Se reutiliza solo una fraccion,Terciario,No Aplica,915,16694,2300,15401,Semiurbanos,Morelos,Jonacatepec de Leandro Valle,17,13,569,0.708,ALTO,22.4,2250.6,0.825,0.585,0.738
17015,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE MIACATLAN,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,917,15802,2355,7466,Semiurbanos,Morelos,Miacatlan,17,15,1091,0.659,MEDIO,23.5,1936,0.815,0.49,0.715
17016,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE OCUITUCO,1,4750,130000,1,5,1,32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Terciario,No Aplica,918,19219,2189,12596,Semiurbanos,Morelos,Ocuituco,17,16,1019,0.665,MEDIO,29.8,1730.9,0.761,0.555,0.698
17017,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN JOSE VISTA HERMOSA,2,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Problemas de entrega recepcion,919,40018,5865,29777,Semiurbanos,Morelos,Puente de Ixtla,17,17,1013,0.666,MEDIO,25.9,1780,0.795,0.529,0.702
17018,PLANTA DE TRATAMIENTO COLINAS DE ALTAR I,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO EMESA 2,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO DE CUENTEPEC,1,NA,NA,14,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Lodos activados,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,AYUNTAMIENTO 2000,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,SABINOS PALMIRA - SABINOS DE CUERNAVACA,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO CLAUSTROS LA HACIENDA,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,GEOVILLAS LA HACIENDA,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA TRATADORA DE PUNTA VERDE,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO MANTARO,1,NA,NA,14,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Otro,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,EL RAYO,1,NA,NA,14,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Lodos activados,No Aplica,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17019,PLANTA DE TRATAMIENTO IXTLILCO EL GRANDE,2,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No se concluyo,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO IXTLILCO EL CHICO,1,14889,44667,1,4,3,6,185830.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Oxidacion quimica,No Aplica,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE TEPALCINGO,1,29225,87676,1,12,2,23,183654.96,0,NA,NA,NA,NA,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,Humedal,No Aplica,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO DE ATOTONILCO,1,2435,7306,1,8.5,1,27,200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Remocion de nitrogeno,No Aplica,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE ZACAPALCO,2,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No se concluyo,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TEXIO-TEPOZTLAN,1,NA,43794,1,1296,3,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,RAFA/ UASB,No Aplica,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COLONIA OBRERA,1,NA,40905,1,NA,3,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Otro,No Aplica,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17020,UNIDAD HABITACIONAL ACOLAPA,1,NA,11065.91,1,631.58,2,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza solo una fraccion,RAFA/ UASB,No Aplica,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17022,PLANTA TRATADORA DE AGUAS RESIDUALES DE XOCHICALCO,1,72958,17230,15,8,2,23,75000,0,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privado,Si,Se reutiliza solo una fraccion,Humedal,No Aplica,924,14853,1432,12162,Semiurbanos,Morelos,Tetela del Volcan,17,22,1083,0.659,MEDIO,24.6,1500.4,0.805,0.526,0.676
17023,PLANTA DE TRATAMIENTO BARRIO DE SANTIAGO,2,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No Aplica,925,7943,848,4383,Semiurbanos,Morelos,Tlalnepantla,17,23,934,0.672,MEDIO,33.5,2171.8,0.73,0.569,0.732
17024,PLANTA DE TRATAMIENTO SANTA ROSA 30,1,1623,20000,1,20,1,20,4580000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Laguna anaerobia,No Aplica,926,52399,7468,35300,Urbanos,Morelos,Tlaltizapan de Zapata,17,24,478,0.718,ALTO,16.9,2180.3,0.87,0.58,0.733
17024,PLANTA DE TRATAMIENTO LAS JUNTAS,2,NA,NA,0,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Daños por desastres naturales,926,52399,7468,35300,Urbanos,Morelos,Tlaltizapan de Zapata,17,24,478,0.718,ALTO,16.9,2180.3,0.87,0.58,0.733
17024,PLANTA DE TRATAMIENTO LA PROVINCIA,1,3364,35000,1,25,1,20,350000,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,Se reutiliza el 100%,Laguna anaerobia,No Aplica,926,52399,7468,35300,Urbanos,Morelos,Tlaltizapan de Zapata,17,24,478,0.718,ALTO,16.9,2180.3,0.87,0.58,0.733
17026,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NACATONCO,2,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Problemas de entrega recepcion,928,19408,2520,8374,Semiurbanos,Morelos,Tlayacapan,17,26,272,0.746,ALTO,19.7,2710.8,0.847,0.639,0.766
